0.0000000000000000e+00	1.6239491701126099e+00	3.6549155712127686e+00	2.2051815032958984e+01	1.6859363555908203e+01	-3.3042293230085380e+02	-1.6790595385942026e+02
2.5000000000000001e-02	2.0851860619918052e+00	4.1255161123761868e+00	1.4590256183886472e+01	2.1020652479108254e+01	-3.5888998427983876e+02	-2.7274913940531309e+02
5.0000000000000003e-02	2.3599324966112074e+00	4.6754474176924097e+00	7.6172462272615507e+00	2.2809560093452308e+01	-3.7002409222563728e+02	-4.0391755296379296e+02
7.4999999999999997e-02	2.5045711156748962e+00	5.1976112082260224e+00	4.5285083539499738e+00	1.8377307594981609e+01	-3.5463676616421509e+02	-4.9999965975797767e+02
1.0000000000000001e-01	2.6318960657513371e+00	5.5168136178033311e+00	6.0940049066183066e+00	6.6040307155805493e+00	1.5852969070144667e+02	-4.9999824738768484e+02
1.2500000000000000e-01	2.8960695665867973e+00	5.4199950574194782e+00	1.5067904734449659e+01	-1.4105046003300231e+01	-3.3105243951927025e+02	-4.9914920553584773e+02
1.4999999999999999e-01	3.3082415662331432e+00	4.9266064824490057e+00	1.7695163664879580e+01	-2.4813681715527363e+01	-3.2805856555385219e+02	-1.2462914857319173e+02
1.7499999999999999e-01	3.7188847167833310e+00	4.3422137335224829e+00	1.5156464350241459e+01	-2.2191926393188204e+01	-2.9414603303967795e+02	1.3029098362349555e+02
2.0000000000000001e-01	4.0412713045245434e+00	3.8852099397726745e+00	1.0665735331210129e+01	-1.4733500863652640e+01	-2.7621561833484509e+02	4.3365700800094508e+01
2.2500000000000001e-01	4.2634475354824612e+00	3.5646053662003818e+00	7.0873533782979630e+00	-1.1036049126793580e+01	-2.7269989111918568e+02	-2.0021101047923015e+01
2.5000000000000000e-01	4.4012689025421743e+00	3.3097958253365123e+00	3.9248598059524866e+00	-9.3855156428385325e+00	-2.8010464820095797e+02	-8.3389915202634091e-01
2.7500000000000002e-01	4.4566090284512683e+00	3.1008407830405749e+00	5.0700713005929909e-01	-7.3404430829564484e+00	-3.3015304495605540e+02	1.3054744025290933e+01
2.9999999999999999e-01	4.4182061051337751e+00	2.9513186965164793e+00	-3.5669818583899469e+00	-4.6275717708591264e+00	-2.9016238746058247e+02	2.8146297428572478e+01
3.2500000000000001e-01	4.2834652962659776e+00	2.8697863897194553e+00	-7.2052776186305376e+00	-1.9139677563529762e+00	-2.5324643255607876e+02	-1.0725436513813046e+01
3.4999999999999998e-01	4.0674467803808589e+00	2.8389988759672242e+00	-1.0070013896114823e+01	-5.7840004088981212e-01	-2.1077965586944248e+02	-1.2895221003676565e+02
3.7500000000000000e-01	3.7981883182760052e+00	2.7988730177470988e+00	-1.1440806018473234e+01	-2.6718955526105672e+00	-1.7307457992202922e+02	-1.3439851838880713e+02
4.0000000000000002e-01	3.5038192261276127e+00	2.6975311899759591e+00	-1.2044837398811353e+01	-5.5048366482515725e+00	-1.7537726248751326e+02	8.2277255749005548e+01
4.2499999999999999e-01	3.1772185554168675e+00	2.5874560168736278e+00	-1.4069106102167723e+01	-3.3730161281793909e+00	-1.0760098916379070e+02	1.8307299278162677e+02
4.5000000000000001e-01	2.7999860084960178e+00	2.5510509602199973e+00	-1.6146265819070813e+01	4.1921372639754989e-01	-1.6220826887580017e+02	4.3726533870580715e+02
4.7499999999999998e-01	2.3328813631370329e+00	2.6916383646278086e+00	-2.1320418039225668e+01	1.0775174875399486e+01	-1.0307882661977043e+01	4.1273280960988853e+02
5.0000000000000000e-01	1.7569183111190796e+00	3.0702612400054932e+00	-2.4728059768676758e+01	1.9726329803466797e+01	-1.0307882661977043e+01	4.1273280960988853e+02
