0.0000000000000000e+00	9.1350066661834717e-01	1.8851616382598877e+00	1.2831699371337891e+01	6.6427726745605469e+00	4.1585140986329998e+02	4.4879985500038583e+02
2.5000000000000001e-02	1.2689402375166534e+00	2.1122502294631742e+00	1.5913579938507601e+01	1.1206195467445077e+01	3.3329314976388173e+02	1.7824158163321366e+02
5.0000000000000003e-02	1.7357020480928489e+00	2.3524329808026208e+00	2.1407288735894113e+01	7.9117097176170068e+00	1.4174891108950891e+02	1.3388280199309224e+02
7.4999999999999997e-02	2.3126283556041800e+00	2.5121613039875097e+00	2.4648093092449251e+01	4.9044461260710284e+00	-2.3738746380730791e+02	1.7893127234459496e+02
1.0000000000000001e-01	2.9035955932923661e+00	2.6565142211150921e+00	2.2559161762347124e+01	6.8801370043528376e+00	-2.4939155784534964e+02	4.6378181413369283e+01
1.2500000000000000e-01	3.4462190847068048e+00	2.8284662579648510e+00	2.0718707974105378e+01	7.1267335610369011e+00	-2.8888453328777427e+02	-1.5158616141782002e+02
1.4999999999999999e-01	3.9450580449867552e+00	2.9672251567127454e+00	1.9063239567439879e+01	4.1622609968276345e+00	-2.8049304537991202e+02	-1.1485790446174218e+02
1.7499999999999999e-01	4.3933755335384284e+00	3.0536181500450699e+00	1.6755287975444279e+01	2.8394457180715880e+00	-4.9996599266232147e+02	-3.0736725299771393e+02
2.0000000000000001e-01	4.7653439820791466e+00	3.0737413638348938e+00	1.2983466869819022e+01	-1.1976301602375152e+00	-4.9999866619363581e+02	-3.0332274121300134e+02
2.2500000000000001e-01	5.0417506765693334e+00	2.9955168375662407e+00	9.1246749924113253e+00	-5.0572812473147630e+00	-4.1036682484700270e+02	-4.7632145979880602e+02
2.5000000000000000e-01	5.2512666777339989e+00	2.7594602244663013e+00	7.6678245645566099e+00	-1.3857424234865800e+01	-4.4550263604859896e+02	-2.6341356663220063e+02
2.7500000000000002e-01	5.4043589775689478e+00	2.3696901722771786e+00	4.7383374968502414e+00	-1.7378480095334606e+01	-4.9999970432320026e+02	-2.9334153370758634e+02
2.9999999999999999e-01	5.4957011279614720e+00	1.8807675420583110e+00	2.8998609860266811e+00	-2.1934452514988045e+01	-4.9996430318919460e+02	-9.3633671623958236e+01
3.2500000000000001e-01	5.5376249573430814e+00	1.3373417858974170e+00	5.7222628039117629e-01	-2.1558674564445582e+01	-4.9994915860728355e+02	-6.1377641213738656e+01
3.4999999999999998e-01	5.5204840430318809e+00	8.1945173124535620e-01	-2.0184063161146661e+00	-1.9709133020657443e+01	-4.9996717714398426e+02	-3.6288212614682898e+01
3.7500000000000000e-01	5.4247295283821009e+00	3.7645335319573114e-01	-5.8333128956228251e+00	-1.5430636615357230e+01	-4.9998529988266347e+02	9.3589292860292602e+01
4.0000000000000002e-01	5.1922533583382435e+00	1.3199720663463843e-01	-1.2906512503865159e+01	-3.9168033115452463e+00	-3.8168792922646725e+02	5.1661397461400940e+00
4.2499999999999999e-01	4.8133422532357093e+00	1.1108769869302444e-01	-1.7413890377098550e+01	2.2374081807594473e+00	-4.7770841502969876e+02	1.3222657590937698e+02
4.5000000000000001e-01	4.2813598518907190e+00	3.2658794444274075e-01	-2.5056216621402008e+01	1.4585561588050009e+01	-4.8595192545025088e+02	1.1779564347373443e+02
4.7499999999999998e-01	3.5706429351255866e+00	7.9205445324993973e-01	-3.1572848027534974e+01	2.1386024582356534e+01	3.1780877283040760e-11	1.1294169125193507e-10
5.0000000000000000e-01	2.8041172027587891e+00	1.2017784118652344e+00	-2.9607069015502930e+01	1.1092315673828125e+01	3.1780877283040760e-11	1.1294169125193507e-10
