0.0000000000000000e+00	1.6418116092681885e+00	3.2508959770202637e+00	1.3251834869384766e+01	-2.1297483444213867e+01	2.3187785094477661e+02	2.0729587495014863e+02
2.5000000000000001e-02	1.9890778005489835e+00	2.7591096277598726e+00	1.4488508398608726e+01	-1.8189422746390651e+01	2.7046865896881729e+02	2.1861422286194514e+02
5.0000000000000003e-02	2.3675610132105804e+00	2.3342809246494252e+00	1.5716092866274732e+01	-1.5934106837349416e+01	2.3043335089693716e+02	2.0274378250543546e+02
7.4999999999999997e-02	2.7679232550584141e+00	1.9554834876780349e+00	1.6276047807264426e+01	-1.4464667550181190e+01	1.7063914434779832e+02	1.7050124203733711e+02
1.0000000000000001e-01	3.1757851326082456e+00	1.6036903057104896e+00	1.6344171621770126e+01	-1.3708002653171537e+01	1.4594437909838703e+02	3.5793525173145593e+02
1.2500000000000000e-01	3.5553273387176447e+00	1.3500901806155852e+00	1.4014577947388492e+01	-6.4091525271817948e+00	-1.4464309575298617e+02	-5.3669509438441452e+01
1.4999999999999999e-01	3.8982050305891010e+00	1.1618273359967135e+00	1.3397916170162949e+01	-8.5797077790683236e+00	1.4727016507365104e+02	5.0000000001045640e+02
1.7499999999999999e-01	4.1768944588127548e+00	1.1223746252719204e+00	9.0245064781958622e+00	5.4360726915444868e+00	-7.1395322257974980e+00	4.7820344925161135e+02
2.0000000000000001e-01	4.3459804159263786e+00	1.4362450251072474e+00	4.9741867823393919e+00	1.9145761749672214e+01	4.7456327947177023e+01	-1.4061992844019741e+02
2.2500000000000001e-01	4.5331115324121214e+00	1.8113004634673990e+00	9.8060844244293683e+00	1.1047914103102263e+01	-1.0023615903058563e+02	8.0272049710174500e+01
2.5000000000000000e-01	4.7829789873081037e+00	2.0918397090861043e+00	1.0174611244331940e+01	1.1414779560737538e+01	-2.0248860579670088e+02	5.8628418047977540e+01
2.7500000000000002e-01	5.0278487401438907e+00	2.3890920636695712e+00	9.3462107379950599e+00	1.2454563864891025e+01	-2.1563644137723048e+02	8.9582049083997770e+00
2.9999999999999999e-01	5.2483790986693313e+00	2.7054474988428856e+00	8.1652335321190161e+00	1.2980821768216547e+01	-3.8161893247642672e+02	-4.5963585168235277e+01
3.2500000000000001e-01	5.4088771565364180e+00	3.0434938802623406e+00	4.5146705680631234e+00	1.4183612046875966e+01	-3.5397569330444162e+02	-8.5050978384907538e+01
3.4999999999999998e-01	5.4752832618429972e+00	3.4047448732128980e+00	7.0618887133627117e-01	1.4782098353205249e+01	-3.3455175417042642e+02	-1.3282840367789979e+02
3.7500000000000000e-01	5.4497348906366305e+00	3.7683865345335681e+00	-2.7326602689092305e+00	1.4340198463337849e+01	-3.1526882892648757e+02	-2.4000988606520534e+02
4.0000000000000002e-01	5.3555651945131535e+00	4.0861232305554651e+00	-4.7007333222453607e+00	1.1058849917159913e+01	-4.3902483098519878e+02	-4.2803590980720253e+02
4.2499999999999999e-01	5.2231299130768303e+00	4.2701631106090687e+00	-5.8111792628073946e+00	3.6310744084742912e+00	-4.8334301285433401e+02	-4.7627399562023317e+02
4.5000000000000001e-01	5.0639583575465599e+00	4.2577809718957269e+00	-7.0336019051149608e+00	-4.5076015237840545e+00	-2.0436656037104373e+02	-2.6455203457554080e+02
4.7499999999999998e-01	4.8792075893379172e+00	4.0918816242992504e+00	-7.8714146389391502e+00	-8.6627277165827365e+00	-2.6343765481812307e-09	4.4516032087363491e-08
5.0000000000000000e-01	4.6683511734008789e+00	3.8923678398132324e+00	-8.9562568664550781e+00	-7.3320827484130859e+00	-2.6343765481812307e-09	4.4516032087363491e-08
