0.0000000000000000e+00	5.8030681610107422e+00	1.1748594045639038e+00	-1.1020027160644531e+01	-2.7655895233154297e+01	4.5846233099127460e+02	4.9626163214915533e+02	-4.0304465726639357e-02
2.5000000000000001e-02	5.5823613852511285e+00	5.3195556122857979e-01	-7.6979517503772570e+00	-2.2419150253170834e+01	-1.3551668806203272e+01	4.6240424440489613e+02	-4.0304465726639357e-02
5.0000000000000003e-02	5.3139625148594831e+00	1.8718261010096462e-01	-1.4220793108605598e+01	-4.5112107833960051e+00	1.5009921153216752e+02	5.0000000000000017e+02	-4.0304465726639357e-02
7.4999999999999997e-02	4.8800573578962450e+00	3.0222888341122811e-01	-2.0490974687072317e+01	1.3565810834518919e+01	4.8183698249615207e+02	4.9632093379394314e+02	-4.0304465726639357e-02
1.0000000000000001e-01	4.3444112908604433e+00	7.7351288353394820e-01	-2.2218071055264797e+01	2.3547124168321599e+01	4.9742760672820248e+02	4.4566642208879256e+02	-4.0304465726639357e-02
1.2500000000000000e-01	3.7891923412307613e+00	1.4227065930577079e+00	-2.2043619063304419e+01	2.7979758743212209e+01	4.9221283075415710e+02	1.3296255744524234e+02	-4.0304465726639357e-02
1.4999999999999999e-01	3.2899852009660679e+00	2.0522236488506214e+00	-1.7907099126323793e+01	2.2898970498838430e+01	4.9993809354172157e+02	-1.0084168360233654e+02	-4.0304465726639357e-02
1.7499999999999999e-01	2.9227345258613937e+00	2.5133227934491820e+00	-1.1440961688282529e+01	1.4458803321299724e+01	4.5182094074362999e+02	-3.5695670594901077e+02	-4.0304465726639357e-02
2.0000000000000001e-01	2.7377682768536018e+00	2.7139329101968248e+00	-3.3430523839729380e+00	1.7505187640690030e+00	1.0908700796808779e+02	-3.6075882413424830e+02	-4.0304465726639357e-02
2.2500000000000001e-01	2.7053799251944093e+00	2.6346443413459699e+00	7.8367423505854172e-01	-8.1162377873489397e+00	4.0272547664591474e+02	-1.9237580480573186e+02	-4.0304465726639357e-02
2.5000000000000000e-01	2.8060237594740651e+00	2.3286018962082906e+00	7.2900912166244902e+00	-1.6524025024801119e+01	1.6148472987121684e+02	-1.2617949855599723e+02	-4.0304465726639357e-02
2.7500000000000002e-01	3.0302978794089315e+00	1.8440829062633017e+00	1.0736119521240431e+01	-2.2522131197758984e+01	-2.1265404122143897e+02	1.3385682142905171e+02	-4.0304465726639357e-02
2.9999999999999999e-01	3.2596385611543561e+00	1.3404470872238214e+00	7.5423294071048419e+00	-1.7498779993152564e+01	-1.7533113909695479e+02	1.7244831397623824e+02	-4.0304465726639357e-02
3.2500000000000001e-01	3.4013931879535981e+00	9.9477555538641949e-01	3.6782372951854421e+00	-9.8607883425892702e+00	-1.4150938763475196e+01	2.1645810083950796e+01	-4.0304465726639357e-02
3.4999999999999998e-01	3.4897069855916136e+00	7.5692986915442195e-01	3.3736580535854319e+00	-9.1406769901399993e+00	-6.1852302996784879e+01	7.1300574225464516e+01	-4.0304465726639357e-02
3.7500000000000000e-01	3.5526562127338410e+00	5.7359057067247887e-01	1.6348636631748870e+00	-5.4668437952146007e+00	-2.1275048409352030e+02	2.0869212049267060e+02	-4.0304465726639357e-02
4.0000000000000002e-01	3.5206573350908452e+00	5.8663522447331684e-01	-4.1947303774444524e+00	6.4941782374245411e+00	-2.4594963518610857e+02	2.2861649705106626e+02	-4.0304465726639357e-02
4.2499999999999999e-01	3.3371603360533300e+00	9.0608179331257632e-01	-1.0349145519511612e+01	1.8675320568317776e+01	-2.7175904666305684e+02	2.3490453984436567e+02	-4.0304465726639357e-02
4.5000000000000001e-01	3.0082189659706784e+00	1.4982567786053897e+00	-1.5756174997515211e+01	2.7983004065629554e+01	-2.3080208269874129e+02	2.7422599802296918e+02	-4.0304465726639357e-02
4.7499999999999998e-01	2.5564256830819145e+00	2.2841635468775965e+00	-2.0351413765917012e+01	3.4510433417769548e+01	-4.9976871262308941e+02	-3.1433116120071827e+02	-4.0304465726639357e-02
5.0000000000000000e-01	2.0046403408050537e+00	3.0665502548217773e+00	-2.3986604690551758e+01	2.8578372955322266e+01	-4.9976871262308941e+02	-3.1433116120071827e+02	-4.0304465726639357e-02
